Date,Item Name,Category,Price (₹),Quantity Sold,Total Sales (₹)
18-07-2024,Chicken Puffs,Snack,25,13,325
18-07-2024,Ela Ada,Sweet,20,18,360
18-07-2024,Cream Bun,Bread,20,34,680
18-07-2024,Nannari Sharbat,Beverage,25,5,125
18-07-2024,Sugiyan,Sweet,15,6,90
18-07-2024,Neyyappam,Sweet,20,35,700
18-07-2024,Black Forest Cake,Cake,500,40,20000
18-07-2024,Mixture,Snack,120,9,1080
18-07-2024,Jilebi,Sweet,50,37,1850
18-07-2024,Butter Biscuit,Biscuit,25,46,1150
18-07-2024,Vettu Cake,Cake,15,5,75
18-07-2024,Milk Bun,Bread,18,47,846
18-07-2024,Choco Lava Cake,Cake,80,32,2560
18-07-2024,Fruit Cake,Cake,350,43,15050
18-07-2024,Lemon Juice,Beverage,30,7,210
18-07-2024,Badam Milk,Beverage,40,45,1800
18-07-2024,Ghee Cake,Cake,120,31,3720
18-07-2024,Mysore Pak,Sweet,180,29,5220
18-07-2024,Milk Bikis,Biscuit,25,33,825
18-07-2024,Marble Cake,Cake,90,7,630
18-07-2024,Pineapple Juice,Beverage,35,27,945
19-07-2024,Parippu Vada,Snack,10,47,470
19-07-2024,Egg Puffs,Snack,20,24,480
19-07-2024,Butter Bun,Bread,15,7,105
19-07-2024,Plum Cake,Cake,150,33,4950
19-07-2024,Pazhampori (Banana Fry),Snack,12,22,264
19-07-2024,Uzhunnu Vada,Snack,12,45,540
19-07-2024,Ullivada,Snack,10,46,460
19-07-2024,Banana Chips,Snack,100,35,3500
19-07-2024,Tea Biscuit,Biscuit,30,14,420
19-07-2024,Chicken Puffs,Snack,25,44,1100
19-07-2024,Ela Ada,Sweet,20,45,900
19-07-2024,Cream Bun,Bread,20,34,680
19-07-2024,Nannari Sharbat,Beverage,25,26,650
19-07-2024,Sugiyan,Sweet,15,46,690
19-07-2024,Neyyappam,Sweet,20,24,480
19-07-2024,Black Forest Cake,Cake,500,44,22000
19-07-2024,Mixture,Snack,120,23,2760
19-07-2024,Jilebi,Sweet,50,7,350
19-07-2024,Butter Biscuit,Biscuit,25,27,675
19-07-2024,Vettu Cake,Cake,15,26,390
19-07-2024,Milk Bun,Bread,18,44,792
19-07-2024,Choco Lava Cake,Cake,80,37,2960
19-07-2024,Fruit Cake,Cake,350,18,6300
19-07-2024,Lemon Juice,Beverage,30,27,810
19-07-2024,Badam Milk,Beverage,40,15,600
19-07-2024,Ghee Cake,Cake,120,15,1800
19-07-2024,Mysore Pak,Sweet,180,20,3600
19-07-2024,Milk Bikis,Biscuit,25,14,350
19-07-2024,Marble Cake,Cake,90,14,1260
19-07-2024,Pineapple Juice,Beverage,35,20,700
20-07-2024,Parippu Vada,Snack,10,37,370
20-07-2024,Egg Puffs,Snack,20,17,340
20-07-2024,Butter Bun,Bread,15,12,180
20-07-2024,Plum Cake,Cake,150,13,1950
20-07-2024,Pazhampori (Banana Fry),Snack,12,47,564
20-07-2024,Uzhunnu Vada,Snack,12,19,228
20-07-2024,Ullivada,Snack,10,5,50
20-07-2024,Banana Chips,Snack,100,23,2300
20-07-2024,Tea Biscuit,Biscuit,30,18,540
20-07-2024,Chicken Puffs,Snack,25,31,775
20-07-2024,Ela Ada,Sweet,20,10,200
20-07-2024,Cream Bun,Bread,20,12,240
20-07-2024,Nannari Sharbat,Beverage,25,43,1075
20-07-2024,Sugiyan,Sweet,15,25,375
20-07-2024,Neyyappam,Sweet,20,44,880
20-07-2024,Black Forest Cake,Cake,500,47,23500
20-07-2024,Mixture,Snack,120,40,4800
20-07-2024,Jilebi,Sweet,50,39,1950
20-07-2024,Butter Biscuit,Biscuit,25,28,700
20-07-2024,Vettu Cake,Cake,15,42,630
20-07-2024,Milk Bun,Bread,18,39,702
20-07-2024,Choco Lava Cake,Cake,80,21,1680
20-07-2024,Fruit Cake,Cake,350,12,4200
20-07-2024,Lemon Juice,Beverage,30,44,1320
20-07-2024,Badam Milk,Beverage,40,26,1040
20-07-2024,Ghee Cake,Cake,120,16,1920
20-07-2024,Mysore Pak,Sweet,180,44,7920
20-07-2024,Milk Bikis,Biscuit,25,8,200
20-07-2024,Marble Cake,Cake,90,25,2250
20-07-2024,Pineapple Juice,Beverage,35,46,1610
21-07-2024,Parippu Vada,Snack,10,7,70
21-07-2024,Egg Puffs,Snack,20,18,360
21-07-2024,Butter Bun,Bread,15,11,165
21-07-2024,Plum Cake,Cake,150,36,5400
21-07-2024,Pazhampori (Banana Fry),Snack,12,22,264
21-07-2024,Uzhunnu Vada,Snack,12,25,300
21-07-2024,Ullivada,Snack,10,24,240
21-07-2024,Banana Chips,Snack,100,20,2000
21-07-2024,Tea Biscuit,Biscuit,30,20,600
21-07-2024,Chicken Puffs,Snack,25,38,950
21-07-2024,Ela Ada,Sweet,20,26,520
21-07-2024,Cream Bun,Bread,20,48,960
21-07-2024,Nannari Sharbat,Beverage,25,45,1125
21-07-2024,Sugiyan,Sweet,15,8,120
21-07-2024,Neyyappam,Sweet,20,29,580
21-07-2024,Black Forest Cake,Cake,500,28,14000
21-07-2024,Mixture,Snack,120,7,840
21-07-2024,Jilebi,Sweet,50,27,1350
21-07-2024,Butter Biscuit,Biscuit,25,15,375
21-07-2024,Vettu Cake,Cake,15,34,510
21-07-2024,Milk Bun,Bread,18,36,648
21-07-2024,Choco Lava Cake,Cake,80,42,3360
21-07-2024,Fruit Cake,Cake,350,48,16800
21-07-2024,Lemon Juice,Beverage,30,46,1380
21-07-2024,Badam Milk,Beverage,40,12,480
21-07-2024,Ghee Cake,Cake,120,35,4200
21-07-2024,Mysore Pak,Sweet,180,31,5580
21-07-2024,Milk Bikis,Biscuit,25,47,1175
21-07-2024,Marble Cake,Cake,90,25,2250
21-07-2024,Pineapple Juice,Beverage,35,48,1680
22-07-2024,Parippu Vada,Snack,10,32,320
22-07-2024,Egg Puffs,Snack,20,28,560
22-07-2024,Butter Bun,Bread,15,27,405
22-07-2024,Plum Cake,Cake,150,32,4800
22-07-2024,Pazhampori (Banana Fry),Snack,12,46,552
22-07-2024,Uzhunnu Vada,Snack,12,30,360
22-07-2024,Ullivada,Snack,10,46,460
22-07-2024,Banana Chips,Snack,100,9,900
22-07-2024,Tea Biscuit,Biscuit,30,46,1380
22-07-2024,Chicken Puffs,Snack,25,48,1200
22-07-2024,Ela Ada,Sweet,20,24,480
22-07-2024,Cream Bun,Bread,20,30,600
22-07-2024,Nannari Sharbat,Beverage,25,14,350
22-07-2024,Sugiyan,Sweet,15,11,165
22-07-2024,Neyyappam,Sweet,20,7,140
22-07-2024,Black Forest Cake,Cake,500,40,20000
22-07-2024,Mixture,Snack,120,13,1560
22-07-2024,Jilebi,Sweet,50,6,300
22-07-2024,Butter Biscuit,Biscuit,25,21,525
22-07-2024,Vettu Cake,Cake,15,38,570
22-07-2024,Milk Bun,Bread,18,30,540
22-07-2024,Choco Lava Cake,Cake,80,35,2800
22-07-2024,Fruit Cake,Cake,350,47,16450
22-07-2024,Lemon Juice,Beverage,30,35,1050
22-07-2024,Badam Milk,Beverage,40,6,240
22-07-2024,Ghee Cake,Cake,120,34,4080
22-07-2024,Mysore Pak,Sweet,180,41,7380
22-07-2024,Milk Bikis,Biscuit,25,34,850
22-07-2024,Marble Cake,Cake,90,6,540
22-07-2024,Pineapple Juice,Beverage,35,7,245
23-07-2024,Parippu Vada,Snack,10,6,60
23-07-2024,Egg Puffs,Snack,20,17,340
23-07-2024,Butter Bun,Bread,15,5,75
23-07-2024,Plum Cake,Cake,150,42,6300
23-07-2024,Pazhampori (Banana Fry),Snack,12,28,336
23-07-2024,Uzhunnu Vada,Snack,12,31,372
23-07-2024,Ullivada,Snack,10,49,490
23-07-2024,Banana Chips,Snack,100,14,1400
23-07-2024,Tea Biscuit,Biscuit,30,43,1290
23-07-2024,Chicken Puffs,Snack,25,48,1200
23-07-2024,Ela Ada,Sweet,20,33,660
23-07-2024,Cream Bun,Bread,20,26,520
23-07-2024,Nannari Sharbat,Beverage,25,44,1100
23-07-2024,Sugiyan,Sweet,15,21,315
23-07-2024,Neyyappam,Sweet,20,45,900
23-07-2024,Black Forest Cake,Cake,500,42,21000
23-07-2024,Mixture,Snack,120,25,3000
23-07-2024,Jilebi,Sweet,50,29,1450
23-07-2024,Butter Biscuit,Biscuit,25,33,825
23-07-2024,Vettu Cake,Cake,15,49,735
23-07-2024,Milk Bun,Bread,18,5,90
23-07-2024,Choco Lava Cake,Cake,80,23,1840
23-07-2024,Fruit Cake,Cake,350,12,4200
23-07-2024,Lemon Juice,Beverage,30,21,630
23-07-2024,Badam Milk,Beverage,40,32,1280
23-07-2024,Ghee Cake,Cake,120,20,2400
23-07-2024,Mysore Pak,Sweet,180,7,1260
23-07-2024,Milk Bikis,Biscuit,25,22,550
23-07-2024,Marble Cake,Cake,90,28,2520
23-07-2024,Pineapple Juice,Beverage,35,44,1540
24-07-2024,Parippu Vada,Snack,10,34,340
24-07-2024,Egg Puffs,Snack,20,5,100
24-07-2024,Butter Bun,Bread,15,42,630
24-07-2024,Plum Cake,Cake,150,43,6450
24-07-2024,Pazhampori (Banana Fry),Snack,12,15,180
24-07-2024,Uzhunnu Vada,Snack,12,37,444
24-07-2024,Ullivada,Snack,10,37,370
24-07-2024,Banana Chips,Snack,100,28,2800
24-07-2024,Tea Biscuit,Biscuit,30,31,930
24-07-2024,Chicken Puffs,Snack,25,27,675
24-07-2024,Ela Ada,Sweet,20,31,620
24-07-2024,Cream Bun,Bread,20,47,940
24-07-2024,Nannari Sharbat,Beverage,25,42,1050
24-07-2024,Sugiyan,Sweet,15,38,570
24-07-2024,Neyyappam,Sweet,20,7,140
24-07-2024,Black Forest Cake,Cake,500,10,5000
24-07-2024,Mixture,Snack,120,16,1920
24-07-2024,Jilebi,Sweet,50,7,350
24-07-2024,Butter Biscuit,Biscuit,25,6,150
24-07-2024,Vettu Cake,Cake,15,42,630
24-07-2024,Milk Bun,Bread,18,40,720
24-07-2024,Choco Lava Cake,Cake,80,39,3120
24-07-2024,Fruit Cake,Cake,350,5,1750
24-07-2024,Lemon Juice,Beverage,30,19,570
24-07-2024,Badam Milk,Beverage,40,31,1240
24-07-2024,Ghee Cake,Cake,120,50,6000
24-07-2024,Mysore Pak,Sweet,180,8,1440
24-07-2024,Milk Bikis,Biscuit,25,23,575
24-07-2024,Marble Cake,Cake,90,34,3060
24-07-2024,Pineapple Juice,Beverage,35,42,1470
25-07-2024,Parippu Vada,Snack,10,35,350
25-07-2024,Egg Puffs,Snack,20,37,740
25-07-2024,Butter Bun,Bread,15,12,180
25-07-2024,Plum Cake,Cake,150,46,6900
25-07-2024,Pazhampori (Banana Fry),Snack,12,37,444
25-07-2024,Uzhunnu Vada,Snack,12,6,72
25-07-2024,Ullivada,Snack,10,22,220
25-07-2024,Banana Chips,Snack,100,49,4900
25-07-2024,Tea Biscuit,Biscuit,30,18,540
25-07-2024,Chicken Puffs,Snack,25,32,800
25-07-2024,Ela Ada,Sweet,20,40,800
25-07-2024,Cream Bun,Bread,20,42,840
25-07-2024,Nannari Sharbat,Beverage,25,23,575
25-07-2024,Sugiyan,Sweet,15,28,420
25-07-2024,Neyyappam,Sweet,20,40,800
25-07-2024,Black Forest Cake,Cake,500,47,23500
25-07-2024,Mixture,Snack,120,18,2160
25-07-2024,Jilebi,Sweet,50,14,700
25-07-2024,Butter Biscuit,Biscuit,25,44,1100
25-07-2024,Vettu Cake,Cake,15,13,195
25-07-2024,Milk Bun,Bread,18,36,648
25-07-2024,Choco Lava Cake,Cake,80,37,2960
25-07-2024,Fruit Cake,Cake,350,21,7350
25-07-2024,Lemon Juice,Beverage,30,40,1200
25-07-2024,Badam Milk,Beverage,40,20,800
25-07-2024,Ghee Cake,Cake,120,40,4800
25-07-2024,Mysore Pak,Sweet,180,12,2160
25-07-2024,Milk Bikis,Biscuit,25,25,625
25-07-2024,Marble Cake,Cake,90,17,1530
25-07-2024,Pineapple Juice,Beverage,35,9,315
26-07-2024,Parippu Vada,Snack,10,13,130
26-07-2024,Egg Puffs,Snack,20,42,840
26-07-2024,Butter Bun,Bread,15,15,225
26-07-2024,Plum Cake,Cake,150,44,6600
26-07-2024,Pazhampori (Banana Fry),Snack,12,17,204
26-07-2024,Uzhunnu Vada,Snack,12,10,120
26-07-2024,Ullivada,Snack,10,13,130
26-07-2024,Banana Chips,Snack,100,31,3100
26-07-2024,Tea Biscuit,Biscuit,30,7,210
26-07-2024,Chicken Puffs,Snack,25,40,1000
26-07-2024,Ela Ada,Sweet,20,49,980
26-07-2024,Cream Bun,Bread,20,7,140
26-07-2024,Nannari Sharbat,Beverage,25,31,775
26-07-2024,Sugiyan,Sweet,15,29,435
26-07-2024,Neyyappam,Sweet,20,21,420
26-07-2024,Black Forest Cake,Cake,500,17,8500
26-07-2024,Mixture,Snack,120,23,2760
26-07-2024,Jilebi,Sweet,50,44,2200
26-07-2024,Butter Biscuit,Biscuit,25,34,850
26-07-2024,Vettu Cake,Cake,15,9,135
26-07-2024,Milk Bun,Bread,18,14,252
26-07-2024,Choco Lava Cake,Cake,80,6,480
26-07-2024,Fruit Cake,Cake,350,34,11900
26-07-2024,Lemon Juice,Beverage,30,34,1020
26-07-2024,Badam Milk,Beverage,40,46,1840
26-07-2024,Ghee Cake,Cake,120,45,5400
26-07-2024,Mysore Pak,Sweet,180,21,3780
26-07-2024,Milk Bikis,Biscuit,25,37,925
26-07-2024,Marble Cake,Cake,90,29,2610
26-07-2024,Pineapple Juice,Beverage,35,30,1050
27-07-2024,Parippu Vada,Snack,10,36,360
27-07-2024,Egg Puffs,Snack,20,45,900
27-07-2024,Butter Bun,Bread,15,35,525
27-07-2024,Plum Cake,Cake,150,38,5700
27-07-2024,Pazhampori (Banana Fry),Snack,12,7,84
27-07-2024,Uzhunnu Vada,Snack,12,37,444
27-07-2024,Ullivada,Snack,10,21,210
27-07-2024,Banana Chips,Snack,100,40,4000
27-07-2024,Tea Biscuit,Biscuit,30,10,300
27-07-2024,Chicken Puffs,Snack,25,29,725
27-07-2024,Ela Ada,Sweet,20,42,840
27-07-2024,Cream Bun,Bread,20,40,800
27-07-2024,Nannari Sharbat,Beverage,25,49,1225
27-07-2024,Sugiyan,Sweet,15,18,270
27-07-2024,Neyyappam,Sweet,20,24,480
27-07-2024,Black Forest Cake,Cake,500,5,2500
27-07-2024,Mixture,Snack,120,48,5760
27-07-2024,Jilebi,Sweet,50,50,2500
27-07-2024,Butter Biscuit,Biscuit,25,31,775
27-07-2024,Vettu Cake,Cake,15,6,90
27-07-2024,Milk Bun,Bread,18,47,846
27-07-2024,Choco Lava Cake,Cake,80,45,3600
27-07-2024,Fruit Cake,Cake,350,29,10150
27-07-2024,Lemon Juice,Beverage,30,49,1470
27-07-2024,Badam Milk,Beverage,40,49,1960
27-07-2024,Ghee Cake,Cake,120,11,1320
27-07-2024,Mysore Pak,Sweet,180,5,900
27-07-2024,Milk Bikis,Biscuit,25,13,325
27-07-2024,Marble Cake,Cake,90,31,2790
27-07-2024,Pineapple Juice,Beverage,35,13,455
28-07-2024,Parippu Vada,Snack,10,12,120
28-07-2024,Egg Puffs,Snack,20,40,800
28-07-2024,Butter Bun,Bread,15,45,675
28-07-2024,Plum Cake,Cake,150,18,2700
28-07-2024,Pazhampori (Banana Fry),Snack,12,33,396
28-07-2024,Uzhunnu Vada,Snack,12,9,108
28-07-2024,Ullivada,Snack,10,9,90
28-07-2024,Banana Chips,Snack,100,49,4900
28-07-2024,Tea Biscuit,Biscuit,30,12,360
28-07-2024,Chicken Puffs,Snack,25,19,475
28-07-2024,Ela Ada,Sweet,20,23,460
28-07-2024,Cream Bun,Bread,20,30,600
28-07-2024,Nannari Sharbat,Beverage,25,15,375
28-07-2024,Sugiyan,Sweet,15,50,750
28-07-2024,Neyyappam,Sweet,20,19,380
28-07-2024,Black Forest Cake,Cake,500,36,18000
28-07-2024,Mixture,Snack,120,33,3960
28-07-2024,Jilebi,Sweet,50,28,1400
28-07-2024,Butter Biscuit,Biscuit,25,30,750
28-07-2024,Vettu Cake,Cake,15,10,150
28-07-2024,Milk Bun,Bread,18,6,108
28-07-2024,Choco Lava Cake,Cake,80,49,3920
28-07-2024,Fruit Cake,Cake,350,35,12250
28-07-2024,Lemon Juice,Beverage,30,46,1380
28-07-2024,Badam Milk,Beverage,40,40,1600
28-07-2024,Ghee Cake,Cake,120,38,4560
28-07-2024,Mysore Pak,Sweet,180,27,4860
28-07-2024,Milk Bikis,Biscuit,25,20,500
28-07-2024,Marble Cake,Cake,90,46,4140
28-07-2024,Pineapple Juice,Beverage,35,20,700
29-07-2024,Parippu Vada,Snack,10,33,330
29-07-2024,Egg Puffs,Snack,20,16,320
29-07-2024,Butter Bun,Bread,15,23,345
29-07-2024,Plum Cake,Cake,150,48,7200
29-07-2024,Pazhampori (Banana Fry),Snack,12,40,480
29-07-2024,Uzhunnu Vada,Snack,12,25,300
29-07-2024,Ullivada,Snack,10,12,120
29-07-2024,Banana Chips,Snack,100,6,600
29-07-2024,Tea Biscuit,Biscuit,30,8,240
29-07-2024,Chicken Puffs,Snack,25,27,675
29-07-2024,Ela Ada,Sweet,20,16,320
29-07-2024,Cream Bun,Bread,20,44,880
29-07-2024,Nannari Sharbat,Beverage,25,34,850
29-07-2024,Sugiyan,Sweet,15,36,540
29-07-2024,Neyyappam,Sweet,20,39,780
29-07-2024,Black Forest Cake,Cake,500,41,20500
29-07-2024,Mixture,Snack,120,15,1800
29-07-2024,Jilebi,Sweet,50,32,1600
29-07-2024,Butter Biscuit,Biscuit,25,34,850
29-07-2024,Vettu Cake,Cake,15,38,570
29-07-2024,Milk Bun,Bread,18,24,432
29-07-2024,Choco Lava Cake,Cake,80,18,1440
29-07-2024,Fruit Cake,Cake,350,44,15400
29-07-2024,Lemon Juice,Beverage,30,10,300
29-07-2024,Badam Milk,Beverage,40,26,1040
29-07-2024,Ghee Cake,Cake,120,31,3720
29-07-2024,Mysore Pak,Sweet,180,15,2700
29-07-2024,Milk Bikis,Biscuit,25,11,275
29-07-2024,Marble Cake,Cake,90,36,3240
29-07-2024,Pineapple Juice,Beverage,35,37,1295
30-07-2024,Parippu Vada,Snack,10,11,110
30-07-2024,Egg Puffs,Snack,20,25,500
30-07-2024,Butter Bun,Bread,15,33,495
30-07-2024,Plum Cake,Cake,150,31,4650
30-07-2024,Pazhampori (Banana Fry),Snack,12,13,156
30-07-2024,Uzhunnu Vada,Snack,12,28,336
30-07-2024,Ullivada,Snack,10,23,230
30-07-2024,Banana Chips,Snack,100,49,4900
30-07-2024,Tea Biscuit,Biscuit,30,21,630
30-07-2024,Chicken Puffs,Snack,25,14,350
30-07-2024,Ela Ada,Sweet,20,9,180
30-07-2024,Cream Bun,Bread,20,16,320
30-07-2024,Nannari Sharbat,Beverage,25,17,425
30-07-2024,Sugiyan,Sweet,15,12,180
30-07-2024,Neyyappam,Sweet,20,49,980
30-07-2024,Black Forest Cake,Cake,500,16,8000
30-07-2024,Mixture,Snack,120,11,1320
30-07-2024,Jilebi,Sweet,50,15,750
30-07-2024,Butter Biscuit,Biscuit,25,43,1075
30-07-2024,Vettu Cake,Cake,15,5,75
30-07-2024,Milk Bun,Bread,18,42,756
30-07-2024,Choco Lava Cake,Cake,80,20,1600
30-07-2024,Fruit Cake,Cake,350,26,9100
30-07-2024,Lemon Juice,Beverage,30,18,540
30-07-2024,Badam Milk,Beverage,40,29,1160
30-07-2024,Ghee Cake,Cake,120,25,3000
30-07-2024,Mysore Pak,Sweet,180,31,5580
30-07-2024,Milk Bikis,Biscuit,25,20,500
30-07-2024,Marble Cake,Cake,90,19,1710
30-07-2024,Pineapple Juice,Beverage,35,25,875
31-07-2024,Parippu Vada,Snack,10,41,410
31-07-2024,Egg Puffs,Snack,20,23,460
31-07-2024,Butter Bun,Bread,15,26,390
31-07-2024,Plum Cake,Cake,150,16,2400
31-07-2024,Pazhampori (Banana Fry),Snack,12,25,300
31-07-2024,Uzhunnu Vada,Snack,12,23,276
31-07-2024,Ullivada,Snack,10,32,320
31-07-2024,Banana Chips,Snack,100,45,4500
31-07-2024,Tea Biscuit,Biscuit,30,50,1500
31-07-2024,Chicken Puffs,Snack,25,16,400
31-07-2024,Ela Ada,Sweet,20,34,680
31-07-2024,Cream Bun,Bread,20,39,780
31-07-2024,Nannari Sharbat,Beverage,25,17,425
31-07-2024,Sugiyan,Sweet,15,15,225
31-07-2024,Neyyappam,Sweet,20,19,380
31-07-2024,Black Forest Cake,Cake,500,42,21000
31-07-2024,Mixture,Snack,120,24,2880
31-07-2024,Jilebi,Sweet,50,40,2000
31-07-2024,Butter Biscuit,Biscuit,25,7,175
31-07-2024,Vettu Cake,Cake,15,15,225
31-07-2024,Milk Bun,Bread,18,38,684
31-07-2024,Choco Lava Cake,Cake,80,44,3520
31-07-2024,Fruit Cake,Cake,350,17,5950
31-07-2024,Lemon Juice,Beverage,30,45,1350
31-07-2024,Badam Milk,Beverage,40,6,240
31-07-2024,Ghee Cake,Cake,120,22,2640
31-07-2024,Mysore Pak,Sweet,180,46,8280
31-07-2024,Milk Bikis,Biscuit,25,31,775
31-07-2024,Marble Cake,Cake,90,45,4050
31-07-2024,Pineapple Juice,Beverage,35,15,525
01-08-2024,Parippu Vada,Snack,10,50,500
01-08-2024,Egg Puffs,Snack,20,26,520
01-08-2024,Butter Bun,Bread,15,32,480
01-08-2024,Plum Cake,Cake,150,25,3750
01-08-2024,Pazhampori (Banana Fry),Snack,12,24,288
01-08-2024,Uzhunnu Vada,Snack,12,29,348
01-08-2024,Ullivada,Snack,10,23,230
01-08-2024,Banana Chips,Snack,100,34,3400
01-08-2024,Tea Biscuit,Biscuit,30,50,1500
01-08-2024,Chicken Puffs,Snack,25,28,700
01-08-2024,Ela Ada,Sweet,20,38,760
01-08-2024,Cream Bun,Bread,20,25,500
01-08-2024,Nannari Sharbat,Beverage,25,26,650
01-08-2024,Sugiyan,Sweet,15,11,165
01-08-2024,Neyyappam,Sweet,20,18,360
01-08-2024,Black Forest Cake,Cake,500,43,21500
01-08-2024,Mixture,Snack,120,5,600
01-08-2024,Jilebi,Sweet,50,41,2050
01-08-2024,Butter Biscuit,Biscuit,25,16,400
01-08-2024,Vettu Cake,Cake,15,10,150
01-08-2024,Milk Bun,Bread,18,22,396
01-08-2024,Choco Lava Cake,Cake,80,32,2560
01-08-2024,Fruit Cake,Cake,350,49,17150
01-08-2024,Lemon Juice,Beverage,30,45,1350
01-08-2024,Badam Milk,Beverage,40,48,1920
01-08-2024,Ghee Cake,Cake,120,7,840
01-08-2024,Mysore Pak,Sweet,180,28,5040
01-08-2024,Milk Bikis,Biscuit,25,45,1125
01-08-2024,Marble Cake,Cake,90,8,720
01-08-2024,Pineapple Juice,Beverage,35,36,1260
02-08-2024,Parippu Vada,Snack,10,13,130
02-08-2024,Egg Puffs,Snack,20,15,300
02-08-2024,Butter Bun,Bread,15,8,120
02-08-2024,Plum Cake,Cake,150,25,3750
02-08-2024,Pazhampori (Banana Fry),Snack,12,36,432
02-08-2024,Uzhunnu Vada,Snack,12,45,540
02-08-2024,Ullivada,Snack,10,38,380
02-08-2024,Banana Chips,Snack,100,28,2800
02-08-2024,Tea Biscuit,Biscuit,30,18,540
02-08-2024,Chicken Puffs,Snack,25,20,500
02-08-2024,Ela Ada,Sweet,20,14,280
02-08-2024,Cream Bun,Bread,20,11,220
02-08-2024,Nannari Sharbat,Beverage,25,29,725
02-08-2024,Sugiyan,Sweet,15,20,300
02-08-2024,Neyyappam,Sweet,20,40,800
02-08-2024,Black Forest Cake,Cake,500,47,23500
02-08-2024,Mixture,Snack,120,15,1800
02-08-2024,Jilebi,Sweet,50,20,1000
02-08-2024,Butter Biscuit,Biscuit,25,44,1100
02-08-2024,Vettu Cake,Cake,15,35,525
02-08-2024,Milk Bun,Bread,18,6,108
02-08-2024,Choco Lava Cake,Cake,80,7,560
02-08-2024,Fruit Cake,Cake,350,43,15050
02-08-2024,Lemon Juice,Beverage,30,49,1470
02-08-2024,Badam Milk,Beverage,40,22,880
02-08-2024,Ghee Cake,Cake,120,14,1680
02-08-2024,Mysore Pak,Sweet,180,19,3420
02-08-2024,Milk Bikis,Biscuit,25,28,700
02-08-2024,Marble Cake,Cake,90,24,2160
02-08-2024,Pineapple Juice,Beverage,35,42,1470
03-08-2024,Parippu Vada,Snack,10,50,500
03-08-2024,Egg Puffs,Snack,20,39,780
03-08-2024,Butter Bun,Bread,15,23,345
03-08-2024,Plum Cake,Cake,150,33,4950
03-08-2024,Pazhampori (Banana Fry),Snack,12,26,312
03-08-2024,Uzhunnu Vada,Snack,12,49,588
03-08-2024,Ullivada,Snack,10,18,180
03-08-2024,Banana Chips,Snack,100,24,2400
03-08-2024,Tea Biscuit,Biscuit,30,30,900
03-08-2024,Chicken Puffs,Snack,25,18,450
03-08-2024,Ela Ada,Sweet,20,33,660
03-08-2024,Cream Bun,Bread,20,46,920
03-08-2024,Nannari Sharbat,Beverage,25,30,750
03-08-2024,Sugiyan,Sweet,15,39,585
03-08-2024,Neyyappam,Sweet,20,14,280
03-08-2024,Black Forest Cake,Cake,500,28,14000
03-08-2024,Mixture,Snack,120,28,3360
03-08-2024,Jilebi,Sweet,50,45,2250
03-08-2024,Butter Biscuit,Biscuit,25,11,275
03-08-2024,Vettu Cake,Cake,15,42,630
03-08-2024,Milk Bun,Bread,18,11,198
03-08-2024,Choco Lava Cake,Cake,80,7,560
03-08-2024,Fruit Cake,Cake,350,34,11900
03-08-2024,Lemon Juice,Beverage,30,34,1020
03-08-2024,Badam Milk,Beverage,40,10,400
03-08-2024,Ghee Cake,Cake,120,29,3480
03-08-2024,Mysore Pak,Sweet,180,23,4140
03-08-2024,Milk Bikis,Biscuit,25,33,825
03-08-2024,Marble Cake,Cake,90,41,3690
03-08-2024,Pineapple Juice,Beverage,35,7,245
04-08-2024,Parippu Vada,Snack,10,29,290
04-08-2024,Egg Puffs,Snack,20,50,1000
04-08-2024,Butter Bun,Bread,15,50,750
04-08-2024,Plum Cake,Cake,150,44,6600
04-08-2024,Pazhampori (Banana Fry),Snack,12,16,192
04-08-2024,Uzhunnu Vada,Snack,12,43,516
04-08-2024,Ullivada,Snack,10,47,470
04-08-2024,Banana Chips,Snack,100,10,1000
04-08-2024,Tea Biscuit,Biscuit,30,34,1020
04-08-2024,Chicken Puffs,Snack,25,37,925
04-08-2024,Ela Ada,Sweet,20,26,520
04-08-2024,Cream Bun,Bread,20,41,820
04-08-2024,Nannari Sharbat,Beverage,25,21,525
04-08-2024,Sugiyan,Sweet,15,37,555
04-08-2024,Neyyappam,Sweet,20,49,980
04-08-2024,Black Forest Cake,Cake,500,38,19000
04-08-2024,Mixture,Snack,120,22,2640
04-08-2024,Jilebi,Sweet,50,26,1300
04-08-2024,Butter Biscuit,Biscuit,25,13,325
04-08-2024,Vettu Cake,Cake,15,30,450
04-08-2024,Milk Bun,Bread,18,42,756
04-08-2024,Choco Lava Cake,Cake,80,32,2560
04-08-2024,Fruit Cake,Cake,350,23,8050
04-08-2024,Lemon Juice,Beverage,30,31,930
04-08-2024,Badam Milk,Beverage,40,20,800
04-08-2024,Ghee Cake,Cake,120,49,5880
04-08-2024,Mysore Pak,Sweet,180,48,8640
04-08-2024,Milk Bikis,Biscuit,25,13,325
04-08-2024,Marble Cake,Cake,90,48,4320
04-08-2024,Pineapple Juice,Beverage,35,30,1050
05-08-2024,Parippu Vada,Snack,10,19,190
05-08-2024,Egg Puffs,Snack,20,41,820
05-08-2024,Butter Bun,Bread,15,26,390
05-08-2024,Plum Cake,Cake,150,35,5250
05-08-2024,Pazhampori (Banana Fry),Snack,12,18,216
05-08-2024,Uzhunnu Vada,Snack,12,14,168
05-08-2024,Ullivada,Snack,10,32,320
